Date,XLK_to_SPY,XLF_to_SPY,XLE_to_SPY,XLV_to_SPY
2010-03-19,0.07980017746119306,0.4859781257680094,0.19777877887108736,0.03700432092855179
2010-03-22,0.09140178384607796,0.4277435713131878,0.21527251517526771,0.04287345143968543
2010-03-23,0.06535856251393887,0.43725553400648076,0.19045094172129248,0.031231278178391355
2010-03-24,0.059948202859553046,0.4403791197750221,0.21162569374813206,0.03220745784979645
2010-03-25,0.07457777948873817,0.6755116937926009,0.19806057665234383,0.02292159717954147
2010-03-26,0.08338431114361165,1.0639527813477092,0.20887281137562347,0.03309387124438495
2010-03-29,0.11518843833518569,0.5655708014437213,0.2895768826177298,0.03582317016507637
2010-03-30,0.07291498739474181,0.4059958702773157,0.1791531324495361,0.02359910133941587
2010-03-31,0.058085892175688034,0.44989179202464386,0.18832657576700085,0.03001265840859158
2010-04-01,0.11297569956182792,0.36899945538634077,0.22318118887052835,0.0347541671008689
2010-04-05,0.09163363174979877,0.5224547557053726,0.3298270343399378,0.04398399207917799
2010-04-06,0.09189539807327499,0.5740325608193926,0.24524886713859412,0.036045919615307266
2010-04-07,0.06187468271928736,0.4959699593068016,0.2116826483140035,0.025643595629558074
2010-04-08,0.10655307994757536,0.5447095914406694,0.24523263433813894,0.028743446920052425
2010-04-09,0.08254183066241123,0.48845451162161246,0.2629736140714927,0.031239074782059523
2010-04-12,0.07545226199004343,0.5143166423344426,0.2725414630165308,0.040928009865885615
2010-04-13,0.09498446941706733,0.6820059483252242,0.22161070218707715,0.05821329520263332
2010-04-14,0.18540180311740065,0.9613940188974623,0.1805047986188888,0.03917603598809472
2010-04-15,0.13124752360227446,0.7027381058574024,0.19288692137000718,0.03540151007535164
2010-04-16,0.0828885016823129,1.2774001129266683,0.19992109855673612,0.02434194042477549
2010-04-19,0.08044862118360452,1.4668629965523854,0.19407491151550968,0.05170962955349859
2010-04-20,0.08805513987876329,0.9585873513074796,0.24940522991858372,0.036403353032186066
2010-04-21,0.09745783139400166,1.0892739467762445,0.19254149990073097,0.07221705861953313
2010-04-22,0.07213053364112264,1.0725838611723444,0.18528037808500844,0.037203440004923705
2010-04-23,0.14515085811921472,0.6149637607811183,0.29335243084435997,0.061887777686926757
2010-04-26,0.13680586488104823,0.8985980009382583,0.24066812912274244,0.051036092272752936
2010-04-27,0.1587676719592034,0.8146141766846057,0.23269364089078282,0.030046089217101543
2010-04-28,0.08488060661028003,0.6482667845351495,0.15362147920289776,0.03436711043618323
2010-04-29,0.09344445877951232,0.7904916268868533,0.29787846729454265,0.05282621597213263
2010-04-30,0.07813010993667058,0.7635037772096315,0.1697512860142318,0.04632058633878628
2010-05-03,0.07534423104177941,0.6063979066243717,0.18265490328479836,0.030805825949299554
2010-05-04,0.08236525588491742,0.541641380378262,0.16974669865748457,0.0401922113125615
2010-05-05,0.08186077163732486,0.6906379060665124,0.21403871196802657,0.029265909806634703
2010-05-06,0.07885113089138197,0.5948355357773444,0.14582596361881534,0.03344014720789129
2010-05-07,0.07912085912703268,0.6808514791106326,0.15525124898283893,0.0285183107816879
2010-05-10,0.1180746345664727,0.555768038941881,0.15002488895889435,0.033239381299859955
2010-05-11,0.08095018464696219,0.47172600391757363,0.14369428579159088,0.027778214741679876
2010-05-12,0.10026947405235241,0.45858488559979727,0.15965647894312182,0.025957621820395058
2010-05-13,0.09758735778036062,0.5011584094859299,0.18014139324596667,0.02931340036894467
2010-05-14,0.09546604845929443,0.5370700176561785,0.16432630191891584,0.03918994541110077
2010-05-17,0.09202191442372101,0.6605414628485681,0.19610314735872006,0.03668572277627726
2010-05-18,0.1248912792658466,0.6803319005493725,0.17009747146635426,0.03230614427463301
2010-05-19,0.13539249744200463,0.7155203275450059,0.15253277641359803,0.031941819316734676
2010-05-20,0.07472743681731946,0.4991530458130875,0.16923925890188932,0.030064196503024124
2010-05-21,0.08393533840650624,0.5125415254734689,0.1603323874536992,0.03287041528867296
2010-05-24,0.09607557546984505,0.49168509726746795,0.20271956060083832,0.03821356963639126
2010-05-25,0.09224544848339947,0.5115782617731117,0.21747003570192774,0.04139088213723301
2010-05-26,0.13909784218371707,0.4401263241691265,0.17069461136402825,0.036087227670877756
2010-05-27,0.1271091715538745,0.4991230878401173,0.20145012555235559,0.03137063952763731
2010-05-28,0.08133560005840229,0.5267847925795521,0.1767421253400507,0.04464586896069089
2010-06-01,0.09523607333900905,0.36800428125137186,0.26157877351395814,0.04186148435425358
2010-06-02,0.08641225555550468,0.4040096785056174,0.23016795029380582,0.04374807747299929
2010-06-03,0.11106781755930567,0.5565159080268451,0.29732726792143443,0.0372542729338275
2010-06-04,0.09282626088021449,0.36869178439031147,0.14986814751016123,0.02769228529927554
2010-06-07,0.07968886935483323,0.48438091131408556,0.18234293529587606,0.0358215193657361
2010-06-08,0.07448941972634703,0.5058121894166239,0.19618178276080758,0.029546560499175038
2010-06-09,0.09934584045491568,0.5724828177251754,0.22893457397174052,0.03144726596530973
2010-06-10,0.089419441782802,0.4363933032307341,0.16353676390557004,0.02191917596808462
2010-06-11,0.10017643635915306,0.31012343072981513,0.141626371491471,0.03288730769697779
2010-06-14,0.1257147214643519,0.5387211680142628,0.22987401789898554,0.03096776435463795
2010-06-15,0.0967546303815818,0.5226428691640992,0.14329368481886207,0.020653992740129107
2010-06-16,0.07167034856313605,0.35528630519378485,0.13399299361291098,0.025774353665412666
2010-06-17,0.07537336740812005,0.3370773993125769,0.13232476828157141,0.02169873906570947
2010-06-18,0.08182793066469893,0.47234508346235143,0.15629522098587065,0.04001514885067578
2010-06-21,0.08203219751084612,0.49517179027750213,0.15600680677130177,0.03499378579501709
2010-06-22,0.0850902047749915,0.4278336941635743,0.1802558037128053,0.030191088231140806
2010-06-23,0.07390672082419134,0.5788839730144412,0.13995921299058003,0.025255664960597297
2010-06-24,0.11368907611844918,0.6719165615238288,0.1262756793071447,0.03795569551428627
2010-06-25,0.13124223745583335,0.7303010851329869,0.17122020387347026,0.03535091412138996
2010-06-28,0.12130581389989044,0.5788890523854943,0.188565559577966,0.03874396786168896
2010-06-29,0.10616152303161118,0.5090775767129355,0.12039411266440876,0.04034957895032644
2010-06-30,0.0879966575349602,0.5370893239991172,0.11751284839196668,0.03345069740870963
2010-07-01,0.11963393334670411,0.42967475859489906,0.13476588614788074,0.06096810653162187
2010-07-02,0.0729352161148179,0.35280249990145046,0.09786053271587059,0.043290662818379226
2010-07-06,0.11937791342801087,0.5123849739603705,0.13465646799019051,0.04540948635707122
2010-07-07,0.1015906567143241,0.5330630170540657,0.14902269540772056,0.03465547855651627
2010-07-08,0.08220749081895883,0.4713257266931035,0.14106765204861837,0.03398372526170058
2010-07-09,0.10838904026830364,0.6883731299125034,0.1256952591001787,0.029390365096803515
2010-07-12,0.13274468402755563,0.5108856856454271,0.12502551727710087,0.038285056168478014
2010-07-13,0.09661735967316651,0.4874415787000548,0.13298946278363336,0.025533514938793828
2010-07-14,0.13429067792750293,0.5162039736090417,0.12948335057594668,0.03230712672995465
2010-07-15,0.1069089459791106,0.5091036890666568,0.1283673477293201,0.019775077591731697
2010-07-16,0.10688682509036292,0.6169004193235498,0.12827183089523844,0.03463151244422402
2010-07-19,0.07875678194409483,0.47032284464059043,0.13434060489853195,0.028878629310852718
2010-07-20,0.12093008122019318,0.44013229269638027,0.12974933607682607,0.03167928404756076
2010-07-21,0.12592362972399793,0.4770045326185985,0.17021929708498565,0.054222820354822
2010-07-22,0.08529546952430897,0.37654991078359407,0.16734908816575217,0.038215118714410336
2010-07-23,0.09356240496385924,0.38707996277826223,0.16237938067063987,0.039900766054351666
2010-07-26,0.07130879169316498,0.5290560257029575,0.12947767283270903,0.055634259839074586
2010-07-27,0.07609457588662454,0.5611704293170409,0.1601996723545756,0.030390675187790813
2010-07-28,0.16162157587383982,0.373066770843427,0.13217160709007078,0.05926116271567717
2010-07-29,0.09673171500587556,0.390758962902869,0.1322494618419971,0.04787709783960053
2010-07-30,0.0813938799639752,0.3307570025255532,0.1073846302050342,0.034259005973537586
2010-08-02,0.1668971949908426,0.6374687830654105,0.2929834402049896,0.06232338555809101
2010-08-03,0.07355515204493741,0.5580714427444117,0.19439196003199294,0.06999992499520992
2010-08-04,0.18564129992912765,0.5186168954370473,0.1657401418837883,0.05979641111526272
2010-08-05,0.07211024404550884,0.3600597335588558,0.12683788720743655,0.030504620790496165
2010-08-06,0.13028999913652248,0.42517530888092897,0.15114944710324146,0.0371011682809247
2010-08-09,0.2243833629689968,0.4104576557693518,0.11116188356992196,0.0336232330356522
2010-08-10,0.09294806482726767,0.3341684810776387,0.10094423470141774,0.03578434217876692
2010-08-11,0.13212175698565032,0.42944021529815085,0.13774122013745813,0.048340403991267225
2010-08-12,0.12662298897983074,0.3708135254439085,0.1273710813859414,0.039883093863054005
2010-08-13,0.07660815949741176,0.4035406635853521,0.114679092745048,0.02734934482682571
2010-08-16,0.13886310112626973,0.4618435947592655,0.13909434579733096,0.031382336017439366
2010-08-17,0.19853219040078296,0.463283798774368,0.20917592875846852,0.04169726296407448
2010-08-18,0.13793959286494087,0.37377837341688075,0.20439192421254732,0.02410916996907427
2010-08-19,0.10390238617914925,0.4682051333169831,0.12412449839682585,0.03286168466444685
2010-08-20,0.08884853767651403,0.38689524123783703,0.11849173780316259,0.02673257223402135
2010-08-23,0.10011236140615071,0.40515780446913363,0.1000157195870336,0.04019076361105215
2010-08-24,0.07546232726635309,0.41372502919717913,0.10502291239278631,0.043154820224470904
2010-08-25,0.08120122776368047,0.3333440214109291,0.1420589873153616,0.03935205932525893
2010-08-26,0.09048941919760113,0.3932308929577904,0.09781522414726464,0.029255099926706305
2010-08-27,0.10997069492277617,0.39461042952660746,0.14457195881884768,0.026410146378677345
2010-08-30,0.09081037511674936,0.4695195786140281,0.10950342803635046,0.03489027054758889
2010-08-31,0.1133123379394458,0.4790712148331107,0.12834301513763763,0.03196473883586905
2010-09-01,0.11523739030113916,0.6346754735949843,0.14899382115897755,0.040280639073372426
2010-09-02,0.1192283498663141,0.5265768594638984,0.12617463593492373,0.038455034263817946
2010-09-03,0.09763554955694535,0.5135603610413516,0.12485644256548033,0.031125278219845398
2010-09-07,0.11043453822785487,0.49046402256192523,0.16069173375068763,0.027850228598677078
2010-09-08,0.12393979899202531,0.4233170784742177,0.12395847507143601,0.04569436329243272
2010-09-09,0.09451366126165589,0.681646472980501,0.10660878709327232,0.042890695622777905
2010-09-10,0.1275287711529585,0.38284380256456396,0.11884461621511669,0.04266267143382439
2010-09-13,0.129954874834387,0.5259990924547698,0.10231283980426154,0.03331643357133053
2010-09-14,0.08985833814690054,0.3875858626007751,0.13323477435331393,0.03997024166966919
2010-09-15,0.08756028762505308,0.544257415407536,0.16740565713214764,0.02902702356466226
2010-09-16,0.07801247131342864,0.3275239907002749,0.1676190933418149,0.024574058487849496
2010-09-17,0.14724191406216092,0.4132269148459764,0.14658013888087484,0.030836374554540028
2010-09-20,0.08904561623302534,0.29951733167035804,0.18075441657904354,0.025484350880332893
2010-09-21,0.13886256930702476,0.38639971593481254,0.1249417357113236,0.02824145988044969
2010-09-22,0.08787052639941795,0.6003173021036742,0.16891906018322997,0.030710465685147164
2010-09-23,0.09815753853513368,0.6293400140249058,0.12214615651854198,0.04030949675890258
2010-09-24,0.07789602607503728,0.45118254815382897,0.2348861411024277,0.026570573629834816
2010-09-27,0.23794479418585326,0.595878467060883,0.16917284474121982,0.03759344774614831
2010-09-28,0.1406832929029791,0.4843887862528829,0.15849909778569124,0.02693306884313421
2010-09-29,0.06827676719776385,0.4576813839918337,0.23925421532645613,0.044339545979257045
2010-09-30,0.09152903781068153,0.4610585541890872,0.16140201534830081,0.03023370753799894
2010-10-01,0.13934712065538737,0.9313559881057292,0.2291576838352553,0.05034222082505195
2010-10-04,0.10217076770113365,0.6338072092502582,0.17757948688318972,0.03727644126023453
2010-10-05,0.06717556321121297,0.7130087604584859,0.18826298010617762,0.029552231136403522
2010-10-06,0.09648340202897732,0.5363283961282839,0.18980586247683792,0.03902397013724326
2010-10-07,0.060047312871527356,0.5360860912289215,0.1645371830644183,0.036709935703020745
2010-10-08,0.07505171295470693,0.4322119193227277,0.17820422018214435,0.02069418277779997
2010-10-11,0.11718912920969599,0.49271617475748875,0.1560840479425946,0.023787007157247016
2010-10-12,0.12081993304428956,0.4447510235442621,0.18292190329839197,0.017532517424949233
2010-10-13,0.15929738118172013,0.7136355810631694,0.15108424510360838,0.017101352630755677
2010-10-14,0.05064742016942171,0.9566556777212794,0.10564449728444929,0.023472626137525755
2010-10-15,0.1751872140497733,0.6710741921585524,0.1237299193697298,0.024129993229519295
2010-10-18,0.15226961123134625,0.6826526010447237,0.1547709426308454,0.05071357347625576
2010-10-19,0.17964560108936165,0.6437394847627285,0.13744744831430122,0.03147844636957257
2010-10-20,0.23621182113832517,0.5944245840327356,0.12625330039519764,0.027439893067695467
2010-10-21,0.2495325732053767,0.4088170751245005,0.12106387827723385,0.02700357198462896
2010-10-22,0.10650535428472153,0.4694134221216792,0.12122085823805774,0.043173425596327225
2010-10-25,0.1257065202648835,0.3727458406028091,0.1502285543022395,0.04322054812012515
2010-10-26,0.12979886516097014,0.3670176037800292,0.13445345379911927,0.02519642049553757
2010-10-27,0.1245874205363533,0.40618646592009433,0.1357975834631415,0.02889056119227045
2010-10-28,0.10141538534548215,0.42286123766135153,0.13747864464692483,0.029701736902050115
2010-10-29,0.11556870666745203,0.3397413473498931,0.12971369767611074,0.046784079608885316
2010-11-01,0.0973018495497338,0.4649136807855014,0.13810844533499392,0.03988917407918895
2010-11-02,0.09456386303655478,0.42437365287007744,0.12917922093341222,0.033493131176746606
2010-11-03,0.1333587410477506,0.5874707987726663,0.20050391966927625,0.03648521323953652
2010-11-04,0.1271720438208068,0.9530098391271553,0.1797670566417131,0.036730013197581464
2010-11-05,0.09673403482124125,1.1284405723423936,0.1625858477609974,0.05669065911042152
2010-11-08,0.09611478273569876,0.7094763851227779,0.15359583260466692,0.0496140149935525
2010-11-09,0.09730706413405522,0.805966297577558,0.21502119797493965,0.04010307488522229
2010-11-10,0.06371636326186585,0.6774193788806409,0.16060805628504604,0.029506647623125798
2010-11-11,0.15349809135184941,0.4656767220866536,0.22833785603628962,0.03688070189649761
2010-11-12,0.09022841960138671,0.4569614186376474,0.14953268682488052,0.028292692312840487
2010-11-15,0.10735094619521193,0.5369466051159931,0.13116076046963293,0.025508598225700986
2010-11-16,0.1196089545482768,0.5556249803883082,0.15822746357900191,0.0409438715048627
2010-11-17,0.12086317073581225,0.6466295472839766,0.1952052389632805,0.03371967437549656
2010-11-18,0.10929595187627988,0.5319044505034045,0.16237304885554943,0.028937350454194415
2010-11-19,0.06528282231313542,0.3422501273486177,0.14485929173129727,0.03237491943088078
2010-11-22,0.10381724847128104,0.6596999575432425,0.19994927244556437,0.040831270228990794
2010-11-23,0.09904592256723749,0.4699593853600169,0.20273583165773765,0.04062183717258411
2010-11-24,0.10305463700881352,0.516437558775289,0.3230736164734327,0.03992256835427763
2010-11-26,0.06551959141035525,0.5136954102078997,0.17338746812827105,0.03767508071540026
2010-11-29,0.06412919201778912,0.45216437140916543,0.13176755917820557,0.03326383246818692
2010-11-30,0.09141852693981593,0.40362818561223474,0.16473938649352138,0.03511638275779964
2010-12-01,0.0970632997522589,0.46245118921158973,0.18072794986545251,0.038777635619705646
2010-12-02,0.10067903119861767,0.7316429009233653,0.1848989820807725,0.028864578670136434
2010-12-03,0.121322846553845,0.7391969139837754,0.132352076061099,0.05135472595808417
2010-12-06,0.12494456601375054,0.6298400978161193,0.23270532408867498,0.049414607401225615
2010-12-07,0.09594880458512642,0.6388464573218253,0.2220184818545752,0.0335858573634555
2010-12-08,0.13057458672416591,0.8675041588416684,0.1849047089100647,0.037835315666226145
2010-12-09,0.1007444317170432,0.7735107930069173,0.17707273184371541,0.029669754925221354
2010-12-10,0.09895238394953888,0.5926922295076111,0.1475882376456239,0.04873706852924641
2010-12-13,0.10314566554594594,0.4647145151394449,0.19257364958632475,0.07145435373473519
2010-12-14,0.0854562593039302,0.5832255571492214,0.15639567102389412,0.0379464528256783
2010-12-15,0.057187058326819966,0.6313242687151286,0.138240091131187,0.03616831164179773
2010-12-16,0.06415211808347818,0.5846430354873019,0.11917516234748848,0.027409919842278658
2010-12-17,0.08476040809411711,0.5401790178720158,0.1605156962274757,0.04261979240873491
2010-12-20,0.08009707311133597,0.4188555953495598,0.171888265154028,0.02722245781392361
2010-12-21,0.11704671696563489,0.6244046627459445,0.18324549441639332,0.031024951166476248
2010-12-22,0.13711790725182274,1.1137743936529911,0.19918076119987677,0.033545432762705996
2010-12-23,0.09216358307983732,0.5172510088689105,0.12921515922784949,0.041027097783557474
2010-12-27,0.102928121666724,0.511574682586106,0.14255926779754327,0.014368785053160376
2010-12-28,0.10513640612485106,0.7597069559981993,0.18619359201288757,0.0298793507759121
2010-12-29,0.12871619816966523,0.5347871645664285,0.1906739429739235,0.03429939120949941
2010-12-30,0.1317202862553823,0.5922663798718037,0.15601518724981042,0.05060502317373843
2010-12-31,0.13927157639480414,0.29687268756803686,0.09744691067311709,0.04284748007266038
2011-01-03,0.10708220280093307,0.8186455452938616,0.14699275978697454,0.04957859134461511
2011-01-04,0.13378531501051236,0.47857704368759996,0.2116590022392888,0.03028170500335857
2011-01-05,0.17668032838888958,0.893033715916292,0.1684818022426522,0.059434836122777855
2011-01-06,0.1802904039373485,0.6726145659040639,0.18689672622205536,0.04053901843795656
2011-01-07,0.11427721800164835,1.4052409657857936,0.14202362809274352,0.039728367938905856
2011-01-10,0.16884242620813272,0.874487641920006,0.17653676378677746,0.036608968666284866
2011-01-11,0.15217387362064433,0.5587300316447088,0.20610407391623672,0.03043151051347847
2011-01-12,0.2516001230436249,0.9338070512891785,0.2043302461243111,0.02674067814826757
2011-01-13,0.202147411358839,0.5788871927121917,0.17856711125438207,0.05745596225912138
2011-01-14,0.13347281010283155,0.9633050300863628,0.23802940059263464,0.033205045297375294
2011-01-18,0.15092485837136466,0.6597665411144803,0.21914436287000236,0.07132873490073977
2011-01-19,0.14761408385452862,0.9512078305641544,0.1989623475898667,0.06538894855434119
2011-01-20,0.17478208570679113,0.6571137217012991,0.26370488723194935,0.05013949132183604
2011-01-21,0.15359140753280176,0.6162164331991531,0.19244316595020958,0.053344416355424334
2011-01-24,0.3252274316166222,0.4824602450853226,0.23037316812571726,0.03263847056909568
2011-01-25,0.13146350808882246,0.5069339107454274,0.18880921885836174,0.04776123500616524
2011-01-26,0.11729065730474265,0.48287483499255035,0.342884241744319,0.054301518599391994
2011-01-27,0.14673644616054637,0.715706501155287,0.24311876382269001,0.055731950719651716
2011-01-28,0.10946994848079049,0.47099795932380656,0.1602747691174287,0.037532814702339656
2011-01-31,0.18742479021663097,0.5215385275096952,0.33654987765428557,0.06044655515741458
2011-02-01,0.14800384941352665,0.47032650634620915,0.24454422190230168,0.0780600774069451
2011-02-02,0.14785723220050775,0.48495575692423154,0.22916138454205248,0.03911054092336609
2011-02-03,0.15716991336427516,0.43608543479289064,0.19899689279420263,0.04329592759312535
2011-02-04,0.11241670058558412,0.5693210893468851,0.19725360753683296,0.03253319349826345
2011-02-07,0.17428456826851157,0.5495467057278117,0.28768640090502323,0.08133469584868609
2011-02-08,0.10473106644810684,0.6047323180529873,0.3148391889600375,0.05208392212595182
2011-02-09,0.07084562817927473,0.46966599902893197,0.22291816190886574,0.03368964200914115
2011-02-10,0.09634899221614114,0.32982494460953177,0.20657433385471563,0.026939588282111876
2011-02-11,0.18516552501882574,0.6600696825146702,0.27394755512114927,0.031529232018229575
2011-02-14,0.11686024385710787,0.4241104152100438,0.29924860385462976,0.08904354085476843
2011-02-15,0.101064265726897,0.5072155978570844,0.19140391752818722,0.046016153824281585
2011-02-16,0.10426052456724547,0.33860005300210855,0.2443212849554667,0.03269385137133354
2011-02-17,0.12109770923545563,0.397421403235574,0.19663693362656576,0.07988307129099677
2011-02-18,0.09744589330658511,0.30526247976960424,0.19089186045796078,0.03525473375876138
2011-02-22,0.19172224691184317,0.5396813308716161,0.21305064765928095,0.05178700426053251
2011-02-23,0.10770440804274466,0.6256634956763217,0.2828819249156355,0.04313835770528684
2011-02-24,0.08702253261319487,0.3797531634050272,0.17189401892398537,0.03480302298417165
2011-02-25,0.11014285724368308,0.4317586523524758,0.16612262672131298,0.043258762807288464
2011-02-28,0.13069558676559392,0.4814763658707989,0.22421928799206134,0.10887484947258018
2011-03-01,0.11249760698933152,0.5057214245519994,0.15624358238048,0.039697484776584656
2011-03-02,0.09913549906279989,0.4108961470440499,0.15022064396681803,0.05867212176710902
2011-03-03,0.1083238280123368,0.5862131934422068,0.12838614665336204,0.0664885162689731
2011-03-04,0.10022066916472194,0.4658492552190224,0.10190030890797082,0.03172268051166963
2011-03-07,0.13658077110425554,0.39319813054452596,0.13527905294699397,0.03856028680236763
2011-03-08,0.12556996821578903,0.561636743693268,0.18525556223692122,0.03318729776937834
2011-03-09,0.15426576336423806,0.5665052273643421,0.17677983953811946,0.05201487588260536
2011-03-10,0.09821442203206326,0.3789859000477278,0.24003507563099957,0.04216178468846481
2011-03-11,0.10089627863974138,0.47822729895781346,0.21425677837868504,0.035475295383690764
2011-03-14,0.0818371046000389,0.36651014303278534,0.1397192286298788,0.03237846213689083
2011-03-15,0.08284374170920177,0.35365676415115854,0.121303590190258,0.03575089533668497
2011-03-16,0.09124154016160188,0.45668371347618997,0.13491232535963982,0.04443742221344088
2011-03-17,0.08598459243809665,0.47276053395998563,0.16449072506613155,0.04050904489395947
2011-03-18,0.15982874159091875,0.8999775772298875,0.20972732488150692,0.07245414550021394
2011-03-21,0.11559776248988587,0.6233851756512976,0.2229042174753852,0.05703715633088863
2011-03-22,0.1411054311224608,0.4382118457355568,0.15458712692587384,0.04950879506185801
2011-03-23,0.0785394113581749,0.5377195697801728,0.13587065141978868,0.049455226707921976
2011-03-24,0.13071844494243065,0.4825606517446764,0.19296322876042074,0.06657206883940028
2011-03-25,0.08018488487742446,0.35669647423459355,0.14953341882824003,0.03393089818481806
2011-03-28,0.15061806228726776,0.3575474388315124,0.2577476440019533,0.035761790922939005
2011-03-29,0.07913478398875799,0.36130753134851784,0.2612720610668203,0.031059609179745883
2011-03-30,0.09168918172783155,0.5578826591084772,0.28035778702101816,0.038300879743806825
2011-03-31,0.09380015105204505,0.45906419410112337,0.2844562013202341,0.02475231463492109
2011-04-01,0.1421825530175151,0.5245976895692626,0.16785039463737755,0.02554174485424449
2011-04-04,0.11650022973357851,0.4681491412529064,0.14837117404278502,0.04253991062718755
2011-04-05,0.1641539346725556,0.3908496210412156,0.31939995777848607,0.03569208098251946
2011-04-06,0.18181969179049196,0.6793218178315046,0.27362313929887155,0.032837367828348764
2011-04-07,0.1071893587299356,0.356544878947353,0.17349698210347828,0.04118455000981073
2011-04-08,0.08607229423827979,0.49527927194762394,0.2587414005437141,0.046690197870295394
2011-04-11,0.09550407215365275,0.40773818762388225,0.2913480533902759,0.07355497448622322
2011-04-12,0.0999259247310894,0.4888062962737782,0.47072910165434767,0.03846702657900059
2011-04-13,0.08913050185426295,0.5840768732375246,0.33117198057497577,0.02740977051567639
2011-04-14,0.06832261922188507,0.44943147393257926,0.2564489357426231,0.05158280217639951
